subject_id,X1_1,X1_2,X1_3,X1_4,X1_5,X1_6,X1_7,X1_8,X1_9,X1_10,X1_11,X1_12,X2_1,X2_2,X2_3,X2_4,X2_5,X2_6,X2_7,X2_8,X2_9,X2_10,X2_11,X2_12,X3_1,X3_2,X3_3,X3_4,X3_5,X3_6,X3_7,X3_8,X3_9,X3_10,X3_11,X3_12,X4_1,X4_2,X4_3,X4_4,X4_5,X4_6,X4_7,X4_8,X4_9,X4_10,X4_11,X4_12,X5_1,X5_2,X5_3,X5_4,X5_5,X5_6,X5_7,X5_8,X5_9,X5_10,X5_11,X5_12,X6_1,X6_2,X6_3,X6_4,X6_5,X6_6,X6_7,X6_8,X6_9,X6_10,X6_11,X6_12,X7_1,X7_2,X7_3,X7_4,X7_5,X7_6,X7_7,X7_8,X7_9,X7_10,X7_11,X7_12,class
385,0.276812,0.040146,0.088842,-0.80542,-0.057851,-0.546187,0.03653,0.16776,-0.011435,-0.179479,-0.089869,0.193236,0.304615,-0.137895,0.078746,-0.800225,-0.048971,-0.514158,0.014486,0.164006,-0.003956,-0.215273,-0.119396,0.218653,0.296316,-0.369705,0.04684,-0.751817,0.000877,-0.497249,-0.027155,0.155018,-0.006064,-0.262541,-0.146885,0.255447,0.405486,-0.352062,-0.0059,-0.714321,0.077253,-0.495069,-0.030429,0.139505,-0.052462,-0.301251,-0.12743,0.288981,0.722733,-0.439555,-0.085069,-0.659306,0.141576,-0.483307,-0.006966,0.068888,-0.145278,-0.286083,-0.10838,0.350923,0.78046,-0.494872,-0.10201,-0.596807,0.172237,-0.405367,-0.000139,-0.035985,-0.255054,-0.179943,-0.065352,0.335587,0.620749,-0.713058,0.029421,-0.483024,0.211988,-0.337116,-0.055777,-0.088579,-0.398569,-0.09968,-0.010113,0.266843,C3
386,0.436376,0.078889,-0.228641,-0.659975,0.028792,-0.516601,-0.100063,0.299855,-0.087075,-0.176211,0.035142,0.029055,0.574705,-0.082328,-0.228037,-0.621624,0.064787,-0.468812,-0.129587,0.303356,-0.136569,-0.170665,0.006074,0.081998,0.38459,-0.281731,-0.212291,-0.564302,0.095603,-0.386136,-0.155332,0.237886,-0.174398,-0.207211,0.002518,0.130405,0.262566,-0.410672,-0.105311,-0.536587,0.153664,-0.324799,-0.218034,0.16766,-0.188847,-0.276595,0.006265,0.168645,0.224862,-0.505442,-0.015776,-0.499887,0.238368,-0.312858,-0.212753,0.062063,-0.236397,-0.284265,0.010118,0.244901,0.193176,-0.572397,0.062092,-0.402551,0.318834,-0.334796,-0.136505,-0.053105,-0.317688,-0.188161,-0.045403,0.317485,0.189651,-0.650108,0.10078,-0.300618,0.410916,-0.374759,-0.098588,-0.083435,-0.408176,-0.123435,-0.04562,0.273919,C3
387,0.470457,0.156992,-0.327779,-0.637829,0.077648,-0.624435,-0.083579,0.054267,0.17258,-0.120078,-0.149145,0.058381,0.553491,0.058552,-0.326716,-0.646306,0.146261,-0.570383,-0.08153,0.038188,0.142069,-0.166447,-0.18985,0.101245,0.46509,-0.160662,-0.230322,-0.600809,0.134649,-0.474753,-0.100546,-0.025825,0.129302,-0.22309,-0.21433,0.194825,0.347138,-0.199526,-0.228454,-0.518759,0.203482,-0.449908,-0.075639,-0.058946,0.027442,-0.26327,-0.209452,0.246473,0.266798,-0.235486,-0.256847,-0.485315,0.32142,-0.473245,-0.021099,-0.07408,-0.139828,-0.263433,-0.16649,0.259156,0.168469,-0.238105,-0.280041,-0.477218,0.425307,-0.494639,0.033859,-0.109302,-0.299707,-0.247677,-0.099283,0.250076,0.248179,-0.164035,-0.261508,-0.397631,0.435771,-0.497466,0.036423,-0.134183,-0.313206,-0.279692,-0.052925,0.247082,C3
388,0.501937,-0.254571,0.138899,-0.776787,-0.123485,-0.672805,-0.050941,0.294695,-0.096542,-0.065558,0.001542,0.121952,0.322234,-0.205478,0.111748,-0.792538,-0.035957,-0.605011,-0.059453,0.258737,-0.122167,-0.110915,-0.014587,0.132545,0.335903,-0.249757,0.052976,-0.760347,0.074212,-0.627342,-0.034208,0.271885,-0.168176,-0.184828,-0.046078,0.211419,0.308691,-0.267536,0.025283,-0.708546,0.088787,-0.601594,-0.020684,0.233496,-0.183908,-0.215298,-0.050325,0.241652,0.259389,-0.300067,0.027431,-0.605561,0.103467,-0.559839,-0.032219,0.13257,-0.193311,-0.187298,-0.014667,0.244889,0.269822,-0.335055,-0.008815,-0.550385,0.176896,-0.506325,-0.00506,0.026599,-0.264233,-0.177939,0.010559,0.26295,0.284546,-0.406414,-0.030327,-0.476918,0.257646,-0.440111,-0.033706,-0.044194,-0.312773,-0.203617,0.011137,0.291813,C3
389,0.204297,-0.342137,0.005248,-0.79581,0.143087,-0.621124,-0.089121,0.3447,-0.157286,-0.093912,-0.16682,0.133851,0.424248,-0.50551,0.069106,-0.831015,0.210771,-0.526772,-0.125239,0.318754,-0.245569,-0.149151,-0.118547,0.149058,0.389266,-0.561724,0.095896,-0.824975,0.288288,-0.47513,-0.160147,0.302965,-0.343153,-0.197781,-0.071762,0.159962,0.256771,-0.640265,0.115255,-0.713751,0.306435,-0.436148,-0.171013,0.215497,-0.379465,-0.210966,0.017443,0.228121,0.143734,-0.675111,0.131812,-0.598742,0.320856,-0.38576,-0.183808,0.124198,-0.380673,-0.24407,0.024099,0.264681,0.049348,-0.665621,0.144842,-0.421898,0.298661,-0.334629,-0.147917,-0.011696,-0.37042,-0.231506,0.011229,0.295802,0.131812,-0.676851,0.131549,-0.177964,0.316246,-0.319679,-0.12891,-0.135202,-0.379883,-0.224596,0.066522,0.2167,C3
390,0.379748,0.352781,-0.346528,-0.661536,0.204712,-0.895842,0.024099,0.125581,0.064844,-0.00832,-0.200431,0.139206,0.411375,0.270148,-0.379518,-0.689085,0.262971,-0.804203,0.003125,0.108877,0.028091,-0.024349,-0.221393,0.129423,0.495953,0.185146,-0.439301,-0.709853,0.30195,-0.709252,-0.027146,0.095609,0.00286,-0.043208,-0.226776,0.097496,0.580772,0.042297,-0.434075,-0.684276,0.283359,-0.614542,-0.069824,0.09991,-0.042349,-0.100279,-0.163615,0.078514,0.471845,-0.138248,-0.273333,-0.580666,0.200808,-0.510361,-0.082469,0.147004,-0.181977,-0.19003,-0.072613,0.140873,0.443725,-0.218284,-0.191936,-0.517017,0.280043,-0.447959,-0.068853,0.026357,-0.275107,-0.208659,-0.047693,0.243615,0.456174,-0.249443,-0.177221,-0.428787,0.379327,-0.4781,-0.032553,-0.091498,-0.333164,-0.179372,-0.059772,0.333551,C3
391,0.242699,-0.062605,-0.071707,-0.732564,0.079824,-0.772949,-0.025713,0.256324,0.031102,-0.0799,-0.130514,0.106782,0.305639,-0.095272,-0.132562,-0.692532,0.132082,-0.682037,-0.006755,0.203826,-0.002004,-0.177713,-0.160063,0.113072,0.390425,-0.14575,-0.166484,-0.669554,0.18405,-0.618818,-0.029326,0.169683,-0.020409,-0.262242,-0.176021,0.146953,0.427273,-0.139346,-0.174256,-0.640968,0.191478,-0.589677,-0.021708,0.132431,-0.04921,-0.293903,-0.164215,0.17572,0.249287,-0.201608,-0.138529,-0.555497,0.161179,-0.565251,-0.001261,0.049003,-0.084719,-0.28259,-0.140283,0.240137,0.144606,-0.235774,-0.099211,-0.487322,0.203606,-0.562579,-0.012687,-0.023636,-0.153516,-0.218546,-0.082676,0.283188,0.051841,-0.224326,-0.038727,-0.441502,0.303102,-0.516704,0.008352,-0.109449,-0.283865,-0.121284,-0.005207,0.244135,C3
392,0.847285,0.074357,-0.535942,-0.413348,0.036287,-0.547849,0.007471,0.109911,-0.108764,-0.220606,-0.08029,0.170725,0.851994,-0.210291,-0.319156,-0.317904,0.024366,-0.504317,-0.010064,0.05959,-0.19428,-0.166893,-0.074887,0.222502,0.959322,-0.364886,-0.084491,-0.36572,0.091905,-0.504816,-0.00613,0.017497,-0.221084,-0.19842,-0.083504,0.306235,0.90458,-0.429542,0.079065,-0.419942,0.16535,-0.444935,-0.038427,-0.055987,-0.245371,-0.207807,-0.055074,0.381554,0.672411,-0.438457,0.081846,-0.347215,0.231982,-0.420885,-0.027209,-0.133429,-0.294151,-0.186764,0.022922,0.36562,0.670857,-0.458527,0.066657,-0.185475,0.224023,-0.385995,0.051507,-0.250385,-0.321337,-0.163103,0.02338,0.304883,0.519365,-0.440685,0.117727,-0.161352,0.330669,-0.335496,0.025711,-0.291771,-0.365459,-0.10501,-0.006639,0.147827,C3
393,1.185688,0.064233,0.145229,-0.547276,-0.230043,-0.511974,0.000962,0.249961,-0.037909,-0.132973,0.01058,0.062445,1.115726,0.20524,0.025671,-0.785868,-0.07687,-0.531134,0.066052,0.239834,-0.17168,-0.091681,-0.053708,0.013627,0.951992,0.207633,-0.09623,-0.768626,-0.028943,-0.474239,0.11501,0.154671,-0.216891,-0.128715,-0.064735,0.044848,0.99149,0.233358,-0.138328,-0.807866,0.04395,-0.392435,0.106451,0.051131,-0.254939,-0.15409,-0.084225,0.088579,0.960064,0.314703,-0.123796,-0.859429,0.119031,-0.302933,0.118965,-0.088767,-0.255468,-0.161637,-0.107745,0.166133,0.951986,0.195946,-0.193892,-0.699619,0.258916,-0.350453,0.116181,-0.13466,-0.281294,-0.170847,-0.135129,0.212588,0.939223,0.034792,-0.29666,-0.470766,0.35858,-0.491044,0.115575,-0.12303,-0.350527,-0.204175,-0.139541,0.266354,C3
394,0.493487,0.10973,-0.047373,-0.8211,0.190127,-0.695557,-0.135924,0.319546,-0.068744,-0.014089,-0.150704,0.050135,0.523721,0.011435,-0.056992,-0.850577,0.251268,-0.713722,-0.135489,0.320148,-0.087092,-0.032981,-0.194325,0.069834,0.503687,-0.129566,-0.037912,-0.799167,0.247888,-0.633545,-0.157534,0.234217,-0.081011,-0.105585,-0.172065,0.125021,0.328064,-0.239161,0.029546,-0.794843,0.253737,-0.511173,-0.182932,0.159932,-0.121247,-0.155954,-0.13561,0.17765,0.269005,-0.230946,0.015954,-0.763986,0.27541,-0.470838,-0.167437,0.11622,-0.14147,-0.200446,-0.13913,0.218512,0.242158,-0.250529,-0.009345,-0.66602,0.283548,-0.395664,-0.115212,0.01151,-0.173392,-0.239124,-0.148698,0.261885,0.118097,-0.330741,-0.004234,-0.561725,0.363943,-0.384247,-0.117303,-0.056016,-0.249713,-0.269931,-0.136064,0.274404,C3
395,0.385123,-0.146529,-0.047156,-0.676218,0.007068,-0.620386,0.040127,0.258426,-0.147774,-0.157514,-0.093129,0.170885,0.387623,0.004831,-0.089795,-0.642633,0.095452,-0.581423,-0.027384,0.175161,-0.103907,-0.158915,-0.034441,0.176865,0.527903,-0.259326,-0.130455,-0.59993,0.065144,-0.494469,-0.089402,0.15141,-0.110541,-0.169416,0.010387,0.21149,0.399388,-0.540738,-0.021153,-0.5426,0.105757,-0.426057,-0.099899,0.129306,-0.220363,-0.185322,-0.020911,0.228791,0.292609,-0.550858,-0.017455,-0.475335,0.158185,-0.395589,-0.09504,0.06357,-0.265922,-0.242624,-0.015643,0.23332,0.228809,-0.482038,-0.06564,-0.406427,0.194635,-0.342471,-0.049163,-0.111446,-0.253769,-0.280764,0.038378,0.252801,0.060025,-0.475921,-0.102442,-0.272833,0.318512,-0.419325,-0.041318,-0.159645,-0.322769,-0.19706,0.004635,0.250646,C3
396,0.314184,0.184592,-0.196382,-0.605856,-0.213254,-0.698485,0.035939,0.20445,0.03621,-0.069043,0.175289,0.034527,0.382398,0.099179,-0.284227,-0.606097,-0.154944,-0.621982,0.019811,0.195041,0.021382,-0.086076,0.164093,0.047187,0.476752,-0.143854,-0.26218,-0.591901,-0.124343,-0.511682,-0.003602,0.200754,-0.087681,-0.097255,0.119142,0.100811,0.628776,-0.440167,-0.145078,-0.645729,-0.06076,-0.469982,0.0216,0.167323,-0.194028,-0.124165,0.029797,0.178838,0.484798,-0.39655,-0.100772,-0.641495,0.047401,-0.513447,0.017883,0.094987,-0.176915,-0.183671,0.014239,0.269074,0.421536,-0.445846,-0.038123,-0.537646,0.13963,-0.476912,-0.023381,0.015737,-0.243827,-0.204658,0.039745,0.325718,0.535997,-0.579427,0.047443,-0.449225,0.232532,-0.430817,-0.064839,-0.050876,-0.346805,-0.181796,0.045507,0.341223,C3
397,0.891029,-0.123037,0.225527,-0.846797,0.132471,-0.625875,-0.178621,0.35008,-0.157436,-0.101278,-0.12071,0.112757,0.878455,-0.16129,0.170885,-0.866286,0.198655,-0.60206,-0.206269,0.343571,-0.167482,-0.105274,-0.153936,0.10694,0.965377,-0.170767,0.065283,-0.850278,0.270791,-0.606577,-0.163584,0.338752,-0.197661,-0.123262,-0.2015,0.124789,0.97299,-0.166062,0.047148,-0.796522,0.280929,-0.496432,-0.135606,0.267816,-0.209324,-0.183012,-0.189946,0.15018,1.047852,-0.200669,-0.068341,-0.717163,0.279073,-0.414061,-0.137093,0.154868,-0.199523,-0.233648,-0.173384,0.159279,1.034217,-0.419027,-0.072732,-0.580752,0.275152,-0.421885,-0.105385,0.095837,-0.276781,-0.2215,-0.187863,0.231553,0.856542,-0.572011,0.032634,-0.444015,0.390168,-0.39356,-0.195473,0.035871,-0.334428,-0.16946,-0.131073,0.214093,C3
398,0.301151,-0.592762,0.15638,-0.765473,0.07254,-0.434564,-0.196727,0.301915,-0.158216,-0.21333,-0.100951,0.116247,0.347257,-0.515353,0.095802,-0.673797,0.133813,-0.392264,-0.180933,0.212392,-0.186571,-0.233595,-0.087982,0.165806,0.299408,-0.669139,0.144305,-0.558871,0.158865,-0.309973,-0.146647,0.083578,-0.255492,-0.276738,-0.033544,0.21064,0.260817,-0.740615,0.16282,-0.529698,0.222024,-0.305218,-0.155922,0.055352,-0.308668,-0.329735,-0.03566,0.253833,0.258932,-0.701701,0.141344,-0.431243,0.266766,-0.291811,-0.121186,-0.058712,-0.327745,-0.293294,-0.047923,0.322501,0.376241,-0.714511,0.11607,-0.312707,0.331248,-0.289035,-0.108383,-0.138205,-0.377107,-0.193136,-0.009548,0.282938,0.15448,-0.59784,0.069385,-0.123061,0.415896,-0.319115,-0.031258,-0.206934,-0.38956,-0.163859,-0.001435,0.16773,C3
399,0.594918,0.218607,0.182929,-0.921648,0.202676,-0.854669,-0.227145,0.331907,-0.119997,0.123966,-0.121585,0.048525,0.619423,0.097563,0.129488,-0.904199,0.27354,-0.76266,-0.214139,0.319934,-0.160622,0.05585,-0.142416,0.041248,0.639799,0.0351,0.005894,-0.944198,0.358743,-0.65843,-0.170914,0.304091,-0.189345,-0.007593,-0.205378,0.020705,0.669271,-0.083372,-0.068891,-0.892532,0.420525,-0.605515,-0.155855,0.253897,-0.217112,-0.083901,-0.234017,0.070894,0.645609,-0.148162,-0.097316,-0.81392,0.44885,-0.548087,-0.139605,0.191075,-0.250602,-0.157173,-0.248586,0.123992,0.656147,-0.181629,-0.093478,-0.760416,0.511097,-0.513452,-0.140767,0.146453,-0.316296,-0.179266,-0.255854,0.144533,0.542182,-0.14577,-0.044161,-0.66037,0.593859,-0.495518,-0.150939,0.064294,-0.38384,-0.155425,-0.206811,0.159496,C3
400,1.036457,0.057159,-0.001732,-0.816424,0.182654,-0.776354,-0.238404,0.284256,0.00156,0.063667,-0.246465,0.030432,0.831356,0.055493,0.007268,-0.890514,0.264493,-0.713842,-0.241088,0.299501,-0.081844,0.069652,-0.232468,-0.01508,0.742795,0.015298,-0.042371,-0.890494,0.308512,-0.617929,-0.203259,0.275865,-0.14476,0.021515,-0.223906,-0.010963,0.804851,-0.078085,-0.034844,-0.923681,0.351168,-0.552876,-0.205298,0.290588,-0.212545,-0.025737,-0.211762,-0.016563,0.828334,-0.179323,-0.055396,-0.866042,0.393124,-0.501017,-0.172046,0.222186,-0.24009,-0.118886,-0.22021,0.078812,0.721911,-0.22533,-0.090782,-0.739718,0.455042,-0.474116,-0.129704,0.116601,-0.325682,-0.147628,-0.224934,0.161283,0.626135,-0.150225,-0.090859,-0.667937,0.550544,-0.499194,-0.115314,0.074173,-0.39872,-0.150745,-0.230295,0.192306,C3
401,0.648856,0.050377,0.153368,-0.969153,0.035453,-0.60666,-0.00086,0.304341,-0.159142,-0.001884,-0.040067,0.049997,0.619089,-0.03887,0.11356,-0.926972,0.069378,-0.593255,-0.005813,0.298605,-0.177505,-0.066671,-0.057921,0.076893,0.66357,-0.113536,0.05522,-0.936917,0.121299,-0.505266,-0.055055,0.239656,-0.177478,-0.092437,-0.063865,0.08414,0.726437,-0.164019,0.038,-0.922259,0.179243,-0.398618,-0.091966,0.177568,-0.208679,-0.128531,-0.061084,0.113896,0.730501,-0.224089,0.010547,-0.828025,0.222912,-0.403652,-0.047935,0.134081,-0.262757,-0.199669,-0.061325,0.189616,0.793505,-0.232092,-0.132608,-0.722721,0.241062,-0.440854,0.010552,0.049984,-0.304114,-0.241546,-0.020527,0.233671,0.647553,-0.254935,-0.083317,-0.584947,0.299968,-0.419691,-0.001924,-0.068219,-0.312569,-0.215488,0.003668,0.299371,C3
402,0.255026,0.149177,0.041696,-0.816603,-0.155711,-0.773834,0.212684,0.285153,-0.07608,0.022779,0.062214,0.128095,0.487676,0.119498,-0.129092,-0.81501,-0.112911,-0.752828,0.285086,0.220496,-0.110645,0.027194,0.029752,0.147858,0.565623,-0.010981,-0.132827,-0.748332,-0.048824,-0.668811,0.130013,0.233296,-0.028566,-0.082796,-0.018127,0.199191,0.5341,-0.111043,-0.121262,-0.752166,0.064447,-0.601087,0.031668,0.221144,-0.072185,-0.13328,-0.040453,0.222838,0.497953,-0.145944,-0.145676,-0.75751,0.176504,-0.549381,0.008805,0.157482,-0.162182,-0.138965,-0.037205,0.250834,0.629371,-0.230839,-0.146957,-0.667611,0.226471,-0.574604,0.036042,0.095771,-0.26612,-0.177364,0.035068,0.321331,0.651697,-0.38554,-0.058199,-0.556203,0.236049,-0.458826,-0.030645,-0.031365,-0.285849,-0.215735,0.065974,0.35469,C3
403,0.305609,0.166626,0.097241,-0.73665,-0.130587,-0.755174,0.07791,0.236115,-0.106616,0.030716,-0.037027,0.121584,0.449935,0.006186,0.099956,-0.805664,-0.050488,-0.715814,0.035314,0.260746,-0.10232,-0.001405,-0.068956,0.14966,0.439723,-0.098569,0.06091,-0.830353,0.015618,-0.679207,0.041463,0.281505,-0.135269,-0.063753,-0.072739,0.180509,0.332051,-0.117336,0.020439,-0.812476,0.058526,-0.657643,0.05764,0.257509,-0.169055,-0.105421,-0.076888,0.206666,0.233998,-0.12761,0.002071,-0.768664,0.123271,-0.604731,0.058154,0.15174,-0.224059,-0.115498,-0.05184,0.236902,0.304867,-0.229387,-0.004265,-0.704594,0.188071,-0.511771,0.056628,0.072466,-0.290266,-0.166936,-0.023765,0.28141,0.434883,-0.269013,-0.082776,-0.578844,0.268855,-0.491027,0.056945,-0.005249,-0.342621,-0.23073,-0.019506,0.314289,C3
404,0.385381,0.035296,-0.082487,-0.731078,0.151201,-0.700742,-0.092344,0.192395,0.036943,-0.04994,-0.234071,0.084809,0.252245,0.051343,-0.172776,-0.714438,0.178633,-0.669871,-0.052596,0.183244,0.014176,-0.082455,-0.275554,0.080078,0.326686,0.018082,-0.213458,-0.729071,0.221285,-0.637688,-0.039646,0.158359,-0.012174,-0.085402,-0.298786,0.078979,0.535274,-0.057096,-0.227365,-0.744837,0.267168,-0.601393,-0.044475,0.131887,-0.064434,-0.085731,-0.302278,0.074997,0.566547,-0.118945,-0.257718,-0.716752,0.343253,-0.59473,-0.042162,0.097061,-0.158443,-0.098913,-0.276541,0.101755,0.389531,-0.251372,-0.196672,-0.648696,0.397117,-0.535577,-0.078648,0.044876,-0.221967,-0.134379,-0.233089,0.158726,0.391504,-0.223681,-0.201264,-0.56681,0.472945,-0.507758,-0.103026,-0.008843,-0.246476,-0.155568,-0.211097,0.190747,C3
405,0.660505,-0.272529,-0.299477,-0.542866,-0.073995,-0.401384,0.02157,0.112002,0.075367,-0.142889,-0.079985,0.022712,0.875461,-0.203211,-0.321361,-0.53075,-0.025008,-0.397078,-0.006523,0.075498,0.015477,-0.155525,-0.087839,0.095936,0.741471,-0.390663,-0.195487,-0.548592,0.10877,-0.439012,-0.004703,0.086583,-0.038011,-0.159668,-0.161691,0.233148,0.447137,-0.345863,-0.185521,-0.531638,0.088949,-0.375142,-0.050384,0.043746,-0.085452,-0.171568,-0.109421,0.19472,0.287206,-0.280377,-0.174791,-0.565991,0.08788,-0.381319,-0.051589,0.027484,-0.111091,-0.190891,-0.055986,0.189745,0.215998,-0.286033,-0.101869,-0.579723,0.124657,-0.407435,-0.044436,0.027783,-0.145442,-0.17694,-0.042056,0.166642,0.219094,-0.353713,-0.067715,-0.547035,0.144096,-0.402496,-0.022893,0.033281,-0.214559,-0.185546,-0.06639,0.142264,C3
406,0.509959,-0.049608,0.158102,-0.787188,0.0577,-0.523417,0.008608,0.260585,-0.276093,-0.124931,-0.060812,0.114477,0.386351,0.01683,0.156877,-0.701496,0.119104,-0.503677,-0.017363,0.239739,-0.301414,-0.160539,-0.042638,0.160946,0.468775,-0.153963,-0.024743,-0.497173,0.267501,-0.511065,-0.022678,0.082557,-0.400205,-0.183772,0.05837,0.257393,0.656603,-0.274699,-0.153219,-0.314807,0.242163,-0.459309,-0.00244,-0.058315,-0.374361,-0.246718,0.080333,0.307473,0.546353,-0.455591,0.076341,-0.205943,0.328083,-0.377111,-0.065239,-0.136447,-0.391358,-0.125978,0.080058,0.236898,0.188519,-0.536002,0.216728,-0.162746,0.539212,-0.377635,-0.094244,-0.134081,-0.44699,-0.070789,0.021187,0.069746,0.199965,-0.501187,0.254293,-0.048653,0.558547,-0.381648,-0.089546,-0.168692,-0.429687,-0.042533,-0.00871,-0.002902,C3
407,0.649261,-0.350042,-0.143477,-0.558243,-0.046641,-0.517727,0.127807,0.103785,-0.190967,-0.263383,-0.007764,0.209166,0.509224,-0.252957,-0.177833,-0.476937,0.056214,-0.532097,0.134911,0.011058,-0.254149,-0.242579,0.021647,0.230582,0.374519,-0.188915,-0.069315,-0.485599,0.158269,-0.488903,0.099971,-0.056561,-0.338855,-0.191928,0.062824,0.238777,0.316719,-0.091184,-0.006743,-0.437888,0.249186,-0.476331,0.091467,-0.103931,-0.370959,-0.156841,0.091854,0.224263,0.155922,0.008405,0.098737,-0.455601,0.375794,-0.381113,0.033994,-0.176282,-0.372283,-0.137934,0.057484,0.1417,0.061117,-0.003539,0.163862,-0.364018,0.411985,-0.333709,0.006081,-0.260801,-0.368427,-0.12873,0.047187,0.071339,-0.004984,-0.00916,0.254195,-0.231491,0.436084,-0.329074,-0.01303,-0.305776,-0.357236,-0.101496,0.026497,-0.001702,C3
408,0.945619,0.132719,0.242173,-0.567142,-0.343944,-0.651499,-0.03184,0.311059,-0.154435,-0.062321,0.120228,-0.00483,0.848678,0.075512,0.317367,-0.773326,-0.141321,-0.671619,-0.015667,0.350849,-0.197586,-0.06314,0.031612,0.01679,0.74592,0.025291,0.288049,-0.784974,-0.060891,-0.640206,0.019259,0.366187,-0.250039,-0.116658,-0.016952,0.032874,0.785374,-0.025555,0.234314,-0.751222,-0.060883,-0.547382,0.043944,0.289721,-0.266764,-0.155727,-0.046647,0.0523,0.660927,-0.116857,0.175161,-0.772428,-0.049657,-0.498302,0.034435,0.212955,-0.262257,-0.143546,-0.03785,0.06523,0.533278,-0.051361,0.013512,-0.709144,0.142025,-0.542214,0.088459,0.090715,-0.33793,-0.157087,-0.039741,0.170551,0.500277,0.069887,-0.015738,-0.66539,0.297397,-0.53264,0.094016,0.014198,-0.37345,-0.169612,-0.071275,0.231494,C3
409,0.659939,-0.054208,-0.245361,-0.877839,0.107139,-0.701066,-0.01827,0.227511,-0.019894,-0.044647,-0.085033,0.111664,0.641048,-0.118455,-0.343844,-0.790454,0.12306,-0.629944,-0.018061,0.187153,0.008564,-0.148103,-0.096032,0.13934,0.616719,-0.054755,-0.337289,-0.749688,0.117531,-0.573017,-0.001041,0.13562,-0.048078,-0.196638,-0.035296,0.15675,0.672074,-0.125343,-0.309606,-0.639944,0.146507,-0.517272,-0.026695,0.058846,-0.095162,-0.240288,-0.004488,0.222073,0.706956,-0.25635,-0.302367,-0.513879,0.22153,-0.48734,-0.062848,-0.006678,-0.147164,-0.298204,0.014602,0.284633,0.54403,-0.308937,-0.307973,-0.413502,0.273241,-0.439625,-0.079488,-0.062443,-0.195755,-0.349423,0.05069,0.27502,0.60829,-0.380015,-0.301918,-0.281909,0.179739,-0.365208,-0.094665,-0.12412,-0.194051,-0.360904,0.074031,0.283814,C3
410,0.357399,-0.202992,0.225954,-0.815643,-0.088697,-0.781712,-0.069645,0.348864,-0.117249,0.023681,0.041576,0.156223,0.187605,-0.191349,0.112292,-0.776565,-0.084555,-0.730926,0.00687,0.302673,-0.091899,-0.030348,-0.013727,0.151812,0.235704,-0.26328,0.109292,-0.791755,-0.04559,-0.638959,-0.00304,0.294793,-0.11256,-0.104983,-0.055692,0.165042,0.397875,-0.435987,0.175955,-0.817476,0.010514,-0.531332,-0.073414,0.285689,-0.175264,-0.172983,-0.058288,0.186099,0.385402,-0.528466,0.185397,-0.781765,0.1036,-0.471829,-0.085493,0.244622,-0.285286,-0.230735,-0.046952,0.227387,0.306452,-0.558224,0.200082,-0.683145,0.152278,-0.432308,-0.086695,0.177577,-0.332644,-0.263467,-0.051312,0.256551,0.311398,-0.603648,0.232368,-0.552941,0.230727,-0.40116,-0.081759,0.0752,-0.416152,-0.244321,-0.008068,0.266047,C3
411,0.423486,-0.210054,0.256219,-0.949897,-0.025279,-0.638159,0.020051,0.379201,-0.261012,-0.004253,0.03405,0.049255,0.29007,-0.239766,0.181359,-0.930408,0.007917,-0.614443,0.051505,0.383724,-0.269411,-0.064373,0.010747,0.084606,0.386318,-0.319787,0.112465,-0.851954,-0.00501,-0.57777,0.070161,0.335501,-0.277883,-0.133051,0.019845,0.135936,0.429051,-0.345069,0.121043,-0.830916,0.022115,-0.570186,0.079678,0.302612,-0.324728,-0.156844,0.028747,0.177571,0.436389,-0.324045,0.084343,-0.762827,0.053147,-0.57282,0.097417,0.23699,-0.34314,-0.171085,0.048748,0.202654,0.502334,-0.408365,0.062222,-0.590089,0.065374,-0.471882,0.083375,0.062978,-0.327556,-0.194167,0.101883,0.250778,0.37219,-0.464109,0.131449,-0.537345,0.132812,-0.375057,0.048269,-0.084549,-0.375386,-0.210469,0.091899,0.309605,C3
412,0.592295,0.182164,-0.005639,-0.702271,-0.094608,-0.794047,0.127735,0.284923,-0.131838,-0.01561,0.000176,0.131501,0.648353,0.060699,0.004406,-0.697171,0.059408,-0.760732,0.118804,0.275943,-0.207174,-0.067657,-0.017679,0.214291,0.670852,-0.036315,0.012367,-0.676682,0.126251,-0.710559,0.071436,0.223725,-0.236913,-0.117949,0.022957,0.252282,0.702519,-0.150705,-0.059079,-0.504903,0.057709,-0.647569,0.071516,0.081596,-0.20785,-0.125384,0.057327,0.283447,0.594231,-0.241331,0.062191,-0.524826,0.041465,-0.439481,0.024686,0.074253,-0.201938,-0.271228,0.049148,0.306817,0.599277,-0.346353,0.115727,-0.539012,0.115551,-0.407053,-0.03257,0.049665,-0.224462,-0.272065,-0.007915,0.341068,0.500612,-0.319691,0.217471,-0.358998,0.173548,-0.434103,-0.027971,-0.04968,-0.226289,-0.239157,0.042418,0.353581,C3
