"subject_id","X0__0","X1__0","X2__0","X3__0","X4__0","X0__1","X1__1","X2__1","X3__1","X4__1","X0__2","X1__2","X2__2","X3__2","X4__2","X0__3","X1__3","X2__3","X3__3","X4__3","X0__4","X1__4","X2__4","X3__4","X4__4","X0__5","X1__5","X2__5","X3__5","X4__5","X0__6","X1__6","X2__6","X3__6","X4__6","X0__7","X1__7","X2__7","X3__7","X4__7","X0__8","X1__8","X2__8","X3__8","X4__8","X0__9","X1__9","X2__9","X3__9","X4__9","X0__10","X1__10","X2__10","X3__10","X4__10"
"624","b","a","a","c","c","b","c","c","c","a","c","b","c","c","c","a","a","b","c","b","c","a","b","c","a","a","c","c","b","a","b","a","c","a","a","c","a","b","c","a","a","c","a","a","c","c","c","a","c","a","b","c","a","b","a"
"625","b","c","b","a","a","b","c","c","c","a","c","a","c","c","a","b","a","c","b","a","c","a","b","b","a","b","a","c","b","a","c","b","c","c","a","b","c","b","c","a","c","a","a","b","b","a","c","a","b","b","c","c","a","c","c"
"626","c","b","c","b","a","b","b","b","c","a","c","b","c","c","a","b","c","b","a","a","c","c","a","b","a","b","b","a","c","c","c","c","a","c","c","b","a","a","c","a","c","c","a","a","c","b","a","c","a","a","b","c","c","a","c"
"627","b","c","b","a","a","c","c","a","c","b","b","c","a","c","a","c","b","b","a","a","b","c","b","b","a","c","a","a","c","a","b","c","a","b","b","c","a","a","c","c","a","b","a","b","a","c","c","c","c","a","a","b","b","b","a"
"628","b","a","a","c","a","a","a","b","c","b","c","c","c","b","c","a","c","c","c","b","c","c","b","b","c","a","c","b","c","b","b","b","a","c","a","c","a","a","b","c","b","b","b","a","b","c","c","c","c","c","b","a","c","b","a"
"629","b","c","c","a","b","c","c","c","c","c","b","a","c","a","a","c","a","b","c","a","b","c","c","c","c","c","a","c","a","a","b","c","c","c","b","c","a","c","c","c","b","b","b","a","b","c","a","b","c","c","b","a","b","c","a"
"630","b","b","b","b","b","c","b","b","b","c","b","c","a","b","c","c","a","b","c","a","b","b","a","b","a","c","b","a","c","b","b","b","a","c","c","c","b","a","c","c","c","b","b","b","a","c","b","c","c","a","b","c","b","b","a"
"631","b","b","c","a","b","c","b","b","c","b","b","a","c","b","b","b","c","b","c","c","c","c","a","a","a","c","c","a","b","a","a","c","a","c","b","c","a","b","b","c","b","b","b","c","a","b","c","a","c","a","c","a","a","c","a"
"632","b","a","a","c","b","c","a","a","a","a","b","a","b","c","a","c","b","a","a","a","b","c","b","c","a","c","b","a","a","b","b","a","a","c","c","c","c","a","a","a","a","a","b","c","a","b","b","b","a","a","b","c","c","a","a"
"633","b","a","a","a","b","b","c","a","a","c","b","c","a","c","a","c","a","a","c","c","b","b","a","c","a","b","c","a","b","a","c","c","a","c","a","b","b","a","a","c","c","a","a","c","c","b","a","a","c","a","c","c","a","a","a"
"634","b","c","b","a","b","b","a","c","a","c","b","c","b","c","b","c","a","c","a","c","a","b","b","a","a","c","a","b","b","b","b","b","c","b","c","c","b","c","c","b","b","b","c","a","c","b","a","b","a","b","a","c","a","b","c"
"635","b","a","a","c","a","b","b","a","c","b","c","b","b","a","b","b","c","a","c","c","c","c","c","c","a","b","b","c","c","a","c","a","b","c","b","b","c","c","c","c","c","a","c","b","a","a","a","b","c","a","b","b","c","c","b"
"636","b","b","b","a","b","c","c","c","b","a","b","c","b","c","a","c","a","a","b","a","b","a","a","c","a","c","b","a","a","a","b","c","c","a","a","a","a","b","a","a","c","a","a","c","a","b","c","a","b","c","c","c","a","c","b"
"637","b","a","a","a","b","a","b","a","c","b","c","c","a","c","c","b","b","a","c","a","c","c","a","a","a","a","c","c","c","a","c","c","b","c","b","b","a","a","a","c","c","c","c","b","a","b","c","b","c","b","c","b","b","a","c"
"638","b","a","a","a","b","c","c","a","a","c","b","a","a","c","a","b","c","a","a","a","c","c","a","a","a","b","b","a","c","c","c","b","a","c","a","a","c","a","a","a","b","b","a","b","c","c","a","a","c","b","a","c","c","a","c"
"639","b","b","b","b","b","b","c","a","c","a","c","c","b","a","a","b","a","b","c","a","c","c","b","b","c","b","b","c","b","b","c","b","c","b","c","a","b","a","b","a","c","c","a","c","a","b","c","a","b","a","c","c","a","c","a"
"640","b","a","a","c","b","c","c","a","a","c","b","a","a","c","a","c","a","a","a","a","b","c","a","c","c","c","c","a","a","a","a","a","b","a","a","b","b","b","b","a","c","c","a","c","a","b","b","a","b","a","c","c","a","c","a"
"641","b","a","a","c","b","c","c","a","b","c","a","a","a","c","a","c","a","a","b","a","a","a","a","c","a","c","b","a","c","a","b","c","a","c","a","b","b","a","a","a","c","c","a","c","a","b","c","a","b","a","c","a","a","c","a"
"642","b","a","c","a","c","b","b","a","c","a","c","b","a","a","c","a","b","a","c","a","c","c","a","b","a","a","c","a","b","a","c","a","a","b","c","b","b","c","a","a","c","c","c","c","a","b","b","c","a","a","b","c","c","c","a"
"643","b","a","a","c","a","c","b","a","a","a","b","c","a","a","a","b","a","a","c","a","c","b","c","b","a","b","b","c","c","a","c","b","c","a","a","b","b","c","c","a","c","a","b","b","b","b","b","a","a","c","a","b","a","a","a"
"644","b","a","a","b","b","c","c","a","c","c","b","c","a","a","a","c","c","b","c","a","b","b","a","c","a","c","a","a","c","b","a","c","a","a","c","c","a","a","a","a","b","b","a","a","c","c","c","a","a","a","a","c","a","c","b"
"645","b","b","b","a","b","c","c","b","c","c","b","b","a","c","b","c","b","a","a","c","b","b","a","a","a","c","b","a","a","b","b","b","c","a","c","c","c","c","c","a","b","a","c","b","a","b","b","b","c","b","c","b","a","b","c"
"646","b","a","a","c","b","c","a","c","a","a","a","a","c","a","a","c","c","b","c","a","a","a","c","c","a","b","a","b","b","a","c","a","a","b","a","b","a","a","b","a","c","b","a","c","c","b","b","a","a","a","c","b","a","a","a"
"647","b","a","a","a","a","c","a","c","b","a","b","a","b","c","a","c","a","a","a","a","b","b","b","c","a","c","c","a","c","a","b","c","a","c","a","a","a","b","b","c","c","c","c","c","b","b","a","a","b","c","b","b","b","c","b"
"648","c","b","a","c","b","a","c","a","c","c","b","c","b","c","a","c","b","a","c","a","a","c","a","c","a","b","a","a","b","c","b","b","a","a","b","c","b","c","c","c","a","c","b","b","a","b","c","c","c","b","c","a","b","a","c"
"649","b","b","a","a","b","c","b","a","a","b","b","c","b","c","c","c","c","c","b","a","a","a","c","a","c","c","b","c","c","b","b","b","b","a","c","c","b","b","a","a","a","c","b","c","a","b","a","c","c","a","c","a","c","c","a"
"650","b","a","a","c","c","c","b","a","a","a","b","c","a","a","a","b","b","a","a","a","b","b","a","c","a","c","c","a","b","c","a","c","a","c","a","b","b","b","b","a","c","c","c","b","a","a","c","c","c","a","b","a","c","a","a"
"651","b","a","c","b","a","c","a","b","c","a","b","b","a","c","a","c","c","a","a","a","c","c","a","a","b","a","a","b","c","c","b","b","c","b","b","b","a","c","c","b","c","c","c","b","c","b","b","c","a","b","c","a","c","c","c"
"652","b","b","c","a","a","c","b","c","c","c","b","b","c","c","b","c","b","b","b","b","b","b","a","c","c","b","a","b","c","c","c","b","a","a","b","b","c","c","a","a","c","a","c","c","c","b","a","c","a","a","c","a","b","b","a"
"653","b","b","c","b","a","a","b","b","c","a","c","b","a","a","a","b","b","a","c","a","c","a","b","a","b","a","c","a","c","c","b","c","a","b","b","c","a","a","c","c","a","a","a","a","a","c","a","a","c","c","b","c","a","c","c"
"654","b","b","a","a","b","c","a","a","b","b","b","c","a","a","c","a","c","a","a","c","b","a","a","c","a","b","c","a","a","b","c","c","a","a","b","a","b","b","c","c","b","c","c","a","c","b","c","c","c","b","c","c","b","c","a"
"655","b","b","b","a","a","c","c","a","c","a","b","c","a","c","b","c","a","b","c","c","a","b","c","c","a","c","b","b","b","a","b","b","a","c","a","c","c","a","a","a","a","a","a","c","a","b","a","a","b","a","c","c","b","c","a"
"656","b","a","a","b","b","c","b","a","a","c","b","c","a","b","a","c","c","a","a","a","b","c","a","a","a","a","a","a","a","a","b","a","a","c","a","c","a","c","b","a","a","a","b","c","a","c","a","c","c","a","b","c","b","a","b"
"657","b","a","a","c","c","c","c","a","c","b","b","a","a","b","c","c","b","a","c","a","b","a","b","a","b","c","c","c","a","c","b","a","b","b","c","a","b","c","c","a","c","b","c","a","b","b","b","b","c","c","c","c","c","c","a"
"658","b","a","a","a","b","c","c","b","b","c","b","c","b","a","b","c","a","a","a","c","b","b","c","a","a","c","c","c","a","a","b","c","b","c","a","c","c","b","a","a","b","c","c","c","b","b","b","c","c","c","c","b","c","c","a"
"659","b","b","b","a","a","b","b","c","c","a","c","b","b","a","b","b","b","c","b","c","a","c","c","b","a","c","c","b","c","a","b","a","a","c","c","c","b","a","b","a","b","c","a","c","a","c","b","a","b","c","b","c","a","c","a"
"660","b","a","a","c","b","c","b","a","a","a","b","c","b","c","c","b","a","b","b","a","c","b","b","c","a","c","c","a","a","a","b","a","a","c","a","c","b","a","c","a","b","c","a","c","a","c","a","b","a","c","c","c","b","b","b"
"661","b","b","c","a","b","c","b","b","c","c","b","c","c","a","a","c","b","b","b","b","a","b","b","b","b","b","b","b","b","c","b","c","c","c","a","b","c","b","c","a","c","a","a","b","a","a","c","a","c","c","c","c","a","a","a"
"662","b","a","a","a","b","c","b","a","a","c","b","c","b","a","c","c","c","a","c","a","b","c","b","c","a","c","c","b","a","a","b","a","a","a","a","a","a","b","c","a","b","b","a","a","c","c","c","a","b","a","b","b","a","b","c"
"663","b","b","a","a","b","a","c","a","c","a","b","c","a","c","a","c","a","b","a","a","c","a","b","c","a","c","a","c","c","a","b","b","c","c","a","c","b","b","a","a","a","c","c","c","a","b","a","c","b","a","b","c","c","c","a"
"664","b","a","a","c","b","c","c","b","a","c","c","b","c","a","b","a","c","c","a","c","c","a","b","c","a","b","b","c","c","a","c","b","b","c","b","c","b","b","b","c","c","c","a","c","a","b","c","a","b","a","c","c","a","c","b"
"665","b","b","b","a","b","c","b","a","c","a","a","c","a","c","a","b","a","a","c","b","c","c","a","a","c","b","c","a","c","a","b","a","b","b","c","c","b","c","c","a","b","c","c","c","a","c","b","c","c","a","a","b","c","c","a"
"666","c","c","b","a","b","a","b","b","c","c","b","c","a","b","a","b","c","a","a","b","c","c","c","c","c","a","b","c","c","b","b","b","c","b","c","c","b","b","b","a","a","b","a","b","b","b","b","a","c","b","c","a","a","a","c"
"667","b","b","a","a","a","c","b","a","b","c","b","c","c","b","a","a","a","b","c","a","c","a","c","a","a","b","b","c","c","a","c","c","c","c","a","b","c","b","c","b","b","a","b","a","c","c","c","b","a","b","c","b","b","c","c"
"668","b","c","c","a","b","c","b","b","c","c","b","b","c","b","a","c","c","c","b","a","a","b","c","a","b","b","a","b","c","c","a","a","a","c","a","c","b","a","c","a","b","a","a","c","b","c","c","a","b","b","b","a","a","a","c"
"669","b","a","a","a","b","c","a","a","c","a","b","a","a","a","a","c","b","b","c","a","b","b","c","a","a","c","b","c","c","b","b","b","b","c","a","c","b","b","a","b","b","b","a","c","c","b","b","c","c","a","c","c","c","c","c"
"670","c","b","c","a","c","c","b","b","a","a","b","c","c","c","a","c","a","c","b","a","b","c","a","b","b","c","a","b","c","c","a","c","c","c","a","c","b","c","b","a","b","b","c","c","a","c","b","c","a","b","b","b","c","c","c"
"671","b","a","a","b","c","c","a","a","b","a","a","a","a","c","a","b","a","a","b","a","c","b","a","b","a","b","b","a","b","b","c","a","b","c","c","b","b","c","a","b","c","c","c","c","c","b","c","b","a","b","c","a","b","c","c"
"672","c","b","c","b","b","b","a","b","b","c","c","b","c","a","a","b","c","c","c","a","c","a","b","b","a","b","c","a","c","c","b","a","b","b","a","c","c","a","c","a","b","a","a","b","c","c","a","a","c","a","b","b","a","a","a"
"673","b","b","c","a","b","c","b","c","a","c","b","a","c","c","b","b","a","b","a","a","a","b","a","c","a","b","c","a","b","a","c","a","a","b","a","a","a","b","a","c","b","a","a","c","a","c","a","b","c","a","a","a","c","b","a"
"674","b","b","a","a","b","c","c","a","a","a","a","a","a","a","a","b","b","a","c","a","c","b","a","a","a","b","b","a","c","c","c","a","b","c","b","a","b","c","c","a","b","a","b","b","b","c","c","a","c","c","b","a","b","a","c"
"675","b","b","c","a","b","c","b","c","c","b","b","b","b","a","c","c","c","b","a","a","b","c","c","c","a","c","a","b","a","a","a","b","c","c","a","c","b","b","b","b","a","a","c","c","c","c","b","b","c","b","b","b","c","c","c"
"676","b","a","a","c","c","c","a","a","c","a","b","b","b","c","a","c","c","a","b","c","b","a","a","c","a","a","c","c","c","c","c","b","b","b","b","a","b","c","c","b","c","a","c","c","c","b","b","c","c","a","c","c","b","a","a"
"677","b","a","b","a","c","c","b","a","c","a","b","a","a","c","b","c","b","c","a","c","b","b","c","c","b","c","b","c","c","a","a","b","c","a","c","c","b","c","a","a","b","b","c","a","a","c","c","b","a","a","b","b","c","c","c"
"678","b","b","c","a","b","a","b","b","c","c","a","b","c","c","a","c","b","a","b","b","c","a","a","b","c","b","b","a","b","b","c","c","a","c","c","b","c","a","a","a","c","b","a","b","a","b","a","b","c","c","c","a","a","a","a"
"679","b","a","c","a","b","b","b","b","b","c","c","b","c","c","b","b","b","c","b","c","c","b","b","b","b","b","a","a","c","b","c","c","a","a","c","a","c","b","c","a","b","a","a","c","a","c","a","c","a","a","c","a","a","c","a"
"680","b","c","b","a","b","b","a","b","a","a","c","a","b","c","a","b","a","c","c","a","a","a","c","c","a","c","c","b","b","a","b","a","a","a","a","c","a","a","a","a","b","a","a","c","a","c","b","a","b","a","b","a","a","c","b"
"681","b","a","a","a","b","c","c","b","a","b","a","a","c","c","a","b","c","c","c","c","c","c","b","a","b","b","a","c","b","c","c","c","b","c","b","b","a","c","b","a","c","a","b","c","a","b","c","c","a","b","c","a","b","a","c"
"682","c","b","b","b","c","c","c","a","b","c","b","c","a","c","a","c","a","a","a","a","c","a","b","b","a","b","c","a","b","c","c","b","a","c","c","a","c","a","b","a","b","b","a","c","a","c","b","b","c","b","b","b","c","b","a"
"683","b","b","b","a","a","b","b","c","c","a","c","b","b","b","c","b","c","a","c","a","c","a","a","a","a","b","b","c","a","a","c","b","b","b","a","a","c","b","c","a","b","c","a","c","a","c","a","a","c","a","b","b","a","c","b"
"684","b","a","a","a","b","b","b","a","c","c","c","b","a","c","c","b","c","a","c","a","c","a","a","b","a","b","a","b","b","a","c","b","b","c","a","a","b","c","b","c","b","c","c","c","a","c","c","b","a","a","b","a","a","a","a"
"685","b","b","a","c","a","c","c","a","a","a","a","a","a","c","a","b","a","a","b","a","c","b","a","c","a","b","a","b","b","c","c","c","c","a","b","a","c","b","c","c","c","c","a","b","b","b","c","b","a","c","c","a","c","b","a"
"686","b","a","a","a","b","b","c","a","c","c","c","a","c","a","c","b","a","c","a","a","b","a","a","b","a","c","b","a","c","a","b","c","a","b","a","c","a","b","b","a","a","b","c","c","a","b","c","b","a","a","b","a","c","c","c"
"687","b","a","c","b","c","a","c","c","c","b","b","a","c","a","c","c","c","c","c","a","a","b","c","c","a","b","b","b","a","a","c","b","a","c","b","a","a","a","c","b","c","c","a","b","b","b","c","a","c","c","c","c","c","c","b"
"688","b","b","b","a","b","c","c","c","c","c","b","c","b","a","a","c","a","a","c","a","a","b","a","c","b","c","b","a","c","c","b","b","a","a","a","c","b","a","a","a","b","c","a","b","a","c","c","a","c","b","b","a","a","c","c"
"689","b","a","a","c","c","b","a","a","a","a","c","a","a","a","a","a","c","a","c","a","c","a","a","c","a","a","a","a","c","a","c","c","a","c","b","a","a","a","b","a","b","a","a","c","a","c","c","a","a","b","b","b","a","c","c"
"690","c","c","b","a","a","b","a","c","c","a","c","a","b","c","a","b","a","b","a","a","c","b","a","a","c","b","c","a","b","a","c","a","b","a","a","b","b","a","b","a","c","b","a","c","a","a","c","a","b","a","c","c","a","c","a"
"691","c","b","a","b","b","c","b","a","c","a","b","c","a","c","b","c","b","a","a","c","b","c","a","b","c","c","b","a","a","a","c","b","a","c","b","b","c","a","c","c","c","c","a","a","a","b","a","a","c","c","c","a","a","a","a"
"692","b","a","a","a","b","c","c","b","c","c","a","c","b","b","a","c","a","c","c","c","b","b","b","a","a","c","c","a","a","a","a","b","a","c","a","c","a","a","a","b","b","c","a","a","c","b","c","a","a","a","c","c","b","c","a"
"693","b","b","b","b","b","c","c","a","c","c","a","c","a","b","a","b","a","b","c","a","c","a","a","b","a","b","b","a","c","c","c","c","a","b","a","a","c","a","c","b","c","c","b","b","c","b","b","b","a","b","b","c","c","c","a"
"694","b","a","a","c","b","b","b","b","a","c","b","a","a","c","a","c","c","a","b","b","b","b","c","c","c","b","c","c","c","c","c","a","a","c","c","a","b","a","c","a","b","b","a","b","a","c","b","a","c","b","b","b","a","c","c"
"695","b","a","a","a","b","c","a","a","c","a","b","a","b","c","a","c","b","b","a","b","a","c","a","c","c","b","a","a","a","a","b","a","a","a","a","c","a","a","a","a","c","b","b","a","b","b","b","a","c","c","c","c","a","b","a"
"696","c","b","c","a","b","b","c","c","c","c","c","a","c","b","a","b","a","c","c","a","c","b","a","c","a","b","c","a","b","a","c","c","a","a","b","a","a","a","c","c","b","b","a","b","a","c","c","a","c","c","b","a","a","a","a"
"697","b","b","c","a","b","c","c","c","c","b","a","b","b","b","c","c","c","b","c","a","a","a","a","b","c","c","a","a","a","a","b","a","a","c","a","c","c","a","c","b","b","a","a","c","a","c","b","a","a","a","a","b","a","c","b"
"698","b","b","b","a","b","c","b","a","c","c","b","c","b","a","a","a","c","b","c","a","b","a","b","b","c","c","c","c","c","c","a","a","c","b","a","c","a","b","c","a","b","b","a","b","a","c","b","c","c","a","a","b","b","a","a"
"699","b","c","b","a","b","a","a","c","c","c","b","a","b","a","a","b","a","c","c","a","b","c","c","b","a","c","a","c","a","c","b","c","b","a","b","c","c","c","c","c","b","c","b","c","a","c","c","c","c","a","b","c","a","c","b"
"700","b","b","a","a","a","c","c","c","c","b","b","b","b","a","c","c","b","a","c","a","a","c","a","c","b","b","a","a","b","c","c","c","a","c","c","a","c","a","c","a","b","b","a","c","a","c","c","a","a","a","b","a","a","b","a"
"701","b","b","a","c","a","c","c","a","c","a","a","a","b","c","a","c","c","c","b","a","b","c","c","b","a","c","a","b","c","a","b","a","a","a","a","c","a","b","a","a","b","c","c","a","c","c","a","c","c","c","a","c","b","b","b"
"702","b","a","a","c","a","c","a","a","a","a","b","c","b","c","c","c","c","c","c","a","b","b","c","c","c","c","c","c","a","a","b","b","b","c","c","b","b","a","b","a","c","b","a","b","a","b","b","a","c","a","b","b","a","b","a"
"703","b","b","a","a","b","c","c","b","a","c","b","c","b","c","c","c","a","c","c","a","a","b","b","a","b","a","a","b","c","c","b","a","b","c","a","c","b","a","c","a","b","c","a","a","a","b","b","a","b","a","b","b","c","c","c"
