subject_id,X1_1,X1_2,X2_1,X2_2,X3_1,X3_2,X4_1,X4_2,X5_1,X5_2,X6_1,X6_2,X7_1,X7_2,X8_1,X8_2,class
4836,68,87,73,77,84,100,51,84,98,58,100,16,46,0,0,6,C9
4837,31,74,62,37,55,0,0,17,46,49,100,78,83,100,34,72,C8
4838,59,79,35,73,72,36,35,0,5,24,0,70,32,100,100,97,C5
4839,0,65,47,78,80,100,73,61,71,22,42,0,46,6,100,2,C1
4840,0,82,42,100,100,90,86,62,46,39,1,17,26,1,93,0,C2
4841,0,84,47,100,100,88,82,61,47,38,5,16,28,0,98,1,C2
4842,33,87,17,78,58,42,46,0,0,12,15,61,42,94,100,100,C5
4843,100,100,48,96,15,64,0,31,25,0,95,8,94,38,25,31,C6
4844,73,100,26,78,5,43,13,8,69,0,100,31,44,36,0,9,C6
4845,5,94,66,100,100,76,98,49,71,22,34,0,0,25,78,37,C7
4846,0,54,46,77,100,100,79,80,71,55,65,30,56,5,100,0,C1
4847,0,75,28,100,66,71,55,34,5,12,22,11,80,0,100,32,C2
4848,80,71,59,100,18,73,44,34,50,0,0,20,46,50,100,74,C8
4849,0,94,9,35,42,7,78,0,100,41,73,85,37,100,8,70,C0
4850,68,94,67,75,100,100,39,70,0,42,20,0,97,25,33,65,C8
4851,47,73,61,100,100,83,79,52,96,38,90,6,43,0,0,17,C3
4852,100,100,53,93,14,66,0,32,16,0,73,4,76,36,19,37,C6
4853,40,91,94,100,68,97,31,73,44,40,100,27,60,6,0,0,C5
4854,6,100,12,82,0,50,3,22,100,29,86,48,55,32,67,0,C4
4855,59,100,20,79,0,50,2,20,43,0,100,7,69,22,12,12,C6
4856,0,40,32,59,71,82,100,100,85,75,71,50,64,25,75,0,C1
4857,100,100,55,81,24,50,9,15,54,0,87,24,43,41,0,31,C6
4858,19,100,0,71,2,43,77,39,100,58,98,60,80,30,71,0,C4
4859,0,37,50,49,80,74,100,100,96,76,86,50,70,23,59,0,C1
4860,63,81,92,100,100,70,76,38,43,10,0,0,46,4,97,7,C2
4861,45,100,18,74,0,44,59,35,100,52,95,62,75,32,70,0,C4
4862,0,34,16,54,51,77,89,100,86,75,73,50,70,24,100,0,C1
4863,11,66,43,39,40,5,1,0,0,44,22,73,61,88,100,100,C5
4864,23,100,17,69,0,35,34,22,100,22,99,39,56,34,43,0,C4
4865,0,60,49,78,97,100,100,94,92,71,77,47,59,23,33,0,C1
4866,36,97,0,59,9,14,61,0,99,34,100,81,53,100,5,73,C0
4867,77,83,42,100,13,69,62,57,100,74,91,27,53,0,0,9,C9
4868,89,93,31,100,40,50,53,0,0,0,46,41,100,79,36,85,C8
4869,100,84,56,96,2,100,3,58,37,52,78,31,46,0,0,10,C5
4870,100,100,49,88,41,60,83,77,81,67,82,33,55,4,0,0,C9
4871,100,100,56,92,22,66,0,34,8,0,56,0,71,29,25,40,C6
4872,0,82,39,96,88,100,100,82,73,61,67,36,48,14,7,0,C3
4873,30,79,72,100,95,71,59,40,100,31,84,0,27,4,0,27,C3
4874,31,100,2,66,0,27,34,0,78,20,100,58,83,95,33,98,C0
4875,100,82,60,78,31,99,82,100,100,73,77,44,41,20,0,0,C9
4876,0,97,44,99,100,100,94,98,68,75,56,50,52,25,54,0,C7
4877,0,58,44,39,75,9,55,0,25,30,15,63,49,90,100,100,C5
4878,19,56,16,68,61,86,100,100,71,75,42,51,16,26,0,0,C1
4879,78,100,30,74,5,44,0,13,60,0,100,26,48,39,2,15,C6
4880,0,81,38,100,71,82,54,41,33,0,26,14,43,46,100,55,C7
4881,26,88,55,100,86,69,78,31,67,0,100,33,66,45,0,45,C7
4882,29,71,45,100,83,78,68,38,33,7,0,9,52,20,100,0,C2
4883,22,100,8,72,0,41,5,10,57,0,100,21,51,33,6,13,C6
4884,67,79,33,62,100,30,71,0,43,32,87,68,93,100,0,79,C8
4885,34,69,23,100,65,98,58,63,32,32,0,3,47,0,100,7,C2
4886,32,74,8,39,27,0,73,11,100,48,82,89,37,100,0,74,C0
4887,10,91,20,59,83,56,100,13,40,0,3,42,0,82,60,100,C5
4888,74,47,100,72,82,100,30,94,0,69,41,51,83,32,83,0,C9
4889,29,100,0,61,8,14,59,0,100,33,97,80,48,91,18,53,C0
4890,100,100,72,92,35,64,5,33,0,0,53,3,79,28,24,36,C6
4891,85,100,37,79,13,47,14,14,67,0,100,26,51,40,0,21,C6
4892,61,85,74,100,92,77,65,54,91,38,100,14,54,0,0,4,C3
4893,16,71,20,100,52,81,36,49,5,22,0,2,50,3,100,0,C2
4894,63,100,29,83,10,50,19,16,67,0,100,19,48,31,0,19,C6
4895,63,67,13,77,39,100,96,93,100,67,75,43,40,20,0,0,C9
4896,53,90,90,71,87,100,40,75,100,80,95,39,67,0,0,0,C9
4897,52,100,21,67,29,14,72,0,100,40,80,88,35,97,0,65,C0
4898,49,86,84,100,100,76,74,52,99,30,81,6,38,0,0,11,C3
4899,49,85,49,61,71,25,27,0,8,37,0,79,42,99,100,100,C5
4900,39,91,81,100,70,59,25,81,82,85,100,37,57,0,0,24,C9
4901,0,65,16,93,49,100,65,77,48,45,36,11,66,0,100,1,C2
4902,0,92,45,100,95,92,88,48,77,4,57,0,48,35,100,32,C7
4903,0,95,52,100,100,89,84,57,60,27,35,0,12,29,65,35,C7
4904,0,82,38,100,71,79,40,51,59,41,100,20,64,0,9,5,C3
4905,5,72,32,100,83,92,73,60,44,30,0,6,39,12,100,0,C2
4906,100,100,55,79,22,55,0,27,14,0,61,13,53,39,2,37,C6
4907,78,86,61,100,0,100,7,64,62,51,100,25,63,0,7,5,C5
4908,0,80,44,100,74,70,52,33,20,0,5,30,45,41,100,41,C7
4909,0,95,25,97,79,100,100,92,67,72,46,49,35,25,37,0,C7
4910,0,0,35,8,69,31,93,62,100,100,69,100,57,64,64,26,C9
4911,100,100,72,88,52,60,34,31,32,0,75,4,51,25,0,24,C6
4912,27,82,52,100,62,72,32,45,0,20,11,0,55,2,100,6,C2
4913,56,89,55,63,100,29,53,0,52,33,93,68,82,100,0,84,C8
4914,16,93,32,55,61,19,34,0,1,34,0,76,45,100,100,96,C5
4915,40,94,0,65,51,39,51,0,11,15,5,63,35,93,100,100,C5
4916,53,91,75,100,74,69,53,39,22,13,0,11,51,15,100,0,C2
4917,95,100,46,80,13,53,0,25,28,0,100,10,62,32,8,18,C6
4918,0,95,28,100,50,69,43,27,33,0,14,36,57,36,100,41,C7
4919,0,50,42,71,81,95,100,100,74,75,52,50,39,25,39,0,C1
4920,2,91,86,100,98,67,61,33,19,0,0,19,8,43,100,40,C7
4921,100,100,54,80,24,55,0,28,0,0,57,1,61,22,0,15,C6
4922,45,100,42,79,11,45,0,7,62,0,100,23,41,35,33,11,C6
4923,0,61,42,81,100,100,67,80,50,60,25,40,17,20,50,0,C1
4924,0,60,56,77,89,100,89,96,81,72,78,47,78,23,100,0,C1
4925,7,86,22,63,95,54,100,9,30,0,1,46,0,93,75,100,C5
4926,16,94,56,100,76,76,43,52,6,30,0,6,49,1,100,0,C2
4927,9,70,41,100,100,85,68,42,27,2,75,0,45,42,0,80,C8
4928,12,100,0,74,4,42,74,44,100,58,77,65,74,32,65,0,C4
4929,65,81,100,48,88,10,7,0,40,35,97,68,78,100,0,87,C8
4930,0,86,49,96,65,100,53,56,53,11,100,2,53,0,8,9,C1
4931,0,70,36,91,58,100,54,51,46,4,9,0,54,0,100,2,C1
4932,0,90,22,62,79,45,56,0,22,40,4,93,25,99,100,100,C5
4933,0,78,34,100,67,83,66,40,54,0,34,28,62,46,100,63,C7
4934,32,83,12,92,5,41,38,0,100,28,98,76,36,100,0,60,C0
4935,95,100,57,92,83,76,100,88,88,64,68,39,39,18,0,0,C9
4936,18,89,30,62,82,47,73,0,20,11,0,65,43,96,100,100,C5
4937,10,79,18,48,39,17,0,0,3,38,10,71,54,87,100,100,C5
4938,26,100,3,75,0,35,25,3,70,0,100,29,86,66,48,88,C0
4939,0,88,33,100,64,87,47,56,22,31,28,6,64,1,100,0,C2
4940,1,92,38,100,52,72,29,41,0,14,9,0,54,3,100,5,C2
4941,60,63,100,84,55,100,0,78,40,68,98,60,73,28,32,0,C9
4942,17,98,80,100,100,67,67,33,26,0,0,7,0,23,89,19,C7
4943,19,78,0,40,9,0,64,6,99,38,100,80,54,100,2,86,C0
4944,13,94,0,51,55,45,34,0,0,16,0,71,39,98,100,100,C5
4945,0,64,16,100,57,89,40,48,2,17,1,18,49,0,100,0,C2
4946,66,96,100,100,89,95,51,89,65,52,72,15,37,0,0,1,C5
4947,0,89,46,100,100,98,84,78,51,58,71,35,50,14,5,0,C3
4948,91,73,55,100,0,73,49,37,83,0,17,7,56,44,100,77,C8
4949,31,72,56,100,70,76,47,45,15,17,0,4,50,0,100,0,C2
4950,96,84,49,76,12,91,74,100,100,75,78,47,45,21,0,0,C9
4951,8,86,6,55,60,35,41,0,11,27,0,74,41,89,100,100,C5
4952,85,82,16,71,21,100,78,100,88,64,100,28,70,0,0,13,C9
4953,0,93,39,100,90,89,87,45,86,0,41,13,45,36,100,44,C7
4954,72,63,21,54,0,80,46,100,95,84,100,50,78,18,34,0,C9
4955,34,55,100,75,86,100,0,90,2,68,86,56,75,27,27,0,C9
4956,31,96,0,55,57,54,64,6,20,0,22,61,39,99,100,100,C5
4957,0,77,45,83,90,100,100,88,82,65,60,42,37,21,10,0,C1
4958,20,90,15,66,37,18,7,0,0,45,15,95,58,100,100,87,C5
4959,18,100,0,76,20,46,75,56,100,90,69,68,43,34,19,0,C4
4960,5,28,50,60,69,100,17,90,60,58,100,24,49,0,0,22,C8
4961,46,100,0,75,14,57,85,57,100,82,74,63,53,31,46,0,C4
4962,0,73,36,77,81,98,100,100,92,75,84,49,78,23,93,0,C1
4963,11,82,59,100,83,74,41,50,67,45,100,20,60,0,0,11,C3
4964,59,99,8,100,24,58,81,28,57,0,0,25,39,64,100,93,C8
4965,62,100,30,75,0,49,52,44,100,49,87,58,66,29,50,0,C4
4966,56,94,21,74,100,89,29,100,0,63,2,0,74,21,20,66,C8
4967,92,100,8,87,54,50,100,15,0,0,5,37,64,73,48,99,C8
4968,31,94,85,100,100,77,78,49,59,21,43,0,0,19,51,25,C7
4969,58,86,82,100,100,80,73,60,84,36,75,16,37,9,0,0,C3
4970,100,94,4,100,2,57,87,19,0,0,7,44,78,87,7,91,C8
4971,17,100,0,56,34,28,100,31,100,66,68,97,68,48,75,0,C4
4972,13,100,15,75,0,45,47,32,100,46,87,61,80,30,80,0,C4
4973,0,86,7,95,64,100,100,87,86,65,66,43,48,22,51,0,C7
4974,68,94,49,100,78,88,42,61,0,37,25,16,79,8,100,0,C2
4975,41,100,30,78,0,45,0,29,82,31,100,59,87,34,73,0,C4
4976,0,97,26,100,68,86,51,40,20,0,15,18,43,42,100,47,C7
4977,0,55,41,76,63,100,69,92,71,68,78,43,88,18,100,0,C1
4978,3,100,0,81,3,55,33,34,84,36,100,50,86,25,97,0,C4
4979,0,88,42,100,74,90,56,44,34,0,26,31,51,55,100,57,C7
4980,5,100,10,71,33,71,33,80,48,37,40,0,0,4,100,6,C1
4981,100,73,56,100,3,72,55,37,80,0,0,3,27,41,95,70,C8
4982,7,85,49,97,97,100,100,77,86,48,88,20,46,7,0,0,C3
4983,50,100,9,73,0,34,24,0,78,19,100,55,77,89,21,78,C0
4984,49,100,18,82,0,61,5,40,53,38,100,43,92,21,93,0,C4
4985,23,75,54,100,62,58,39,18,0,0,14,19,57,5,100,10,C2
4986,42,79,45,100,79,86,60,46,29,12,0,6,50,10,100,0,C2
4987,7,69,17,100,30,70,20,33,0,2,25,0,62,2,100,7,C2
4988,65,94,100,100,82,83,71,67,41,50,18,33,6,17,0,0,C1
4989,22,86,62,100,83,81,61,61,100,43,88,14,45,2,0,0,C3
4990,97,98,19,80,100,57,69,100,45,50,0,19,73,0,31,43,C8
4991,50,51,100,74,70,100,0,93,4,69,78,60,90,32,76,0,C9
4992,0,80,38,100,66,71,57,34,38,0,31,31,46,57,100,68,C7
4993,37,95,33,68,55,31,18,0,0,35,2,80,46,100,100,94,C5
4994,78,80,48,100,11,66,0,27,43,0,100,19,42,36,6,18,C6
4995,59,84,83,100,91,70,74,41,38,19,0,0,49,0,100,4,C2
4996,8,72,0,36,26,0,74,3,100,40,85,83,43,100,14,66,C0
4997,15,83,50,100,100,94,79,71,76,48,91,20,50,2,0,0,C3
4998,0,61,26,75,59,86,90,100,100,91,83,61,67,33,62,0,C1
4999,0,88,25,100,100,81,89,48,55,15,26,0,0,31,98,37,C7
5000,5,66,16,100,100,98,69,58,29,20,75,0,21,32,0,71,C8
5001,100,100,62,86,35,55,22,19,55,0,85,27,47,48,0,40,C6
5002,77,57,87,100,0,95,43,55,100,15,40,0,28,45,86,85,C8
5003,7,58,31,100,59,71,41,22,0,0,7,22,54,12,100,0,C2
5004,15,94,58,100,100,70,71,34,31,0,14,30,0,57,91,57,C7
5005,100,100,52,87,17,60,0,29,17,0,71,4,58,29,0,30,C6
5006,54,100,18,75,0,55,60,51,100,71,74,56,46,29,28,0,C4
5007,76,98,35,100,58,73,83,91,100,47,97,4,47,0,0,14,C9
5008,49,74,56,100,76,75,50,37,14,6,0,8,50,9,100,0,C2
5009,78,100,0,92,22,75,100,89,90,80,62,53,38,27,32,0,C9
5010,57,63,100,91,48,100,0,73,55,65,96,60,60,28,13,0,C9
5011,15,92,0,94,56,98,100,100,66,79,46,53,37,27,43,0,C7
5012,7,64,57,80,100,100,87,85,74,59,67,34,52,9,0,0,C1
5013,37,99,0,57,26,28,96,29,100,62,69,100,60,50,59,0,C4
5014,0,38,29,60,60,80,96,100,100,78,96,52,93,26,93,0,C1
5015,44,100,15,65,0,20,35,0,78,25,100,65,65,95,21,75,C0
5016,26,64,22,30,55,0,97,23,100,64,74,100,23,91,0,54,C0
5017,48,75,77,100,100,72,49,52,83,40,93,8,39,0,0,25,C3
5018,0,56,34,75,88,100,77,66,71,31,39,1,24,0,100,1,C1
5019,100,88,52,70,0,62,25,94,76,100,76,63,50,28,31,0,C9
5020,100,63,46,61,0,71,23,100,66,99,73,65,72,32,80,0,C9
5021,31,81,70,98,100,100,58,87,42,58,78,32,42,9,0,0,C5
5022,0,98,67,100,100,72,88,36,72,0,54,0,19,31,87,32,C7
5023,20,88,58,100,89,79,43,57,67,49,100,25,59,2,0,0,C3
5024,9,90,46,100,74,74,62,42,29,18,0,0,49,2,100,1,C2
5025,83,100,41,73,11,42,2,8,59,0,100,25,43,28,0,7,C6
5026,20,76,54,100,88,82,61,53,20,28,0,19,59,21,100,0,C2
5027,17,100,0,75,1,49,67,46,100,61,88,54,89,27,94,0,C4
5028,67,100,67,85,100,71,67,57,33,42,0,28,0,14,0,0,C1
5029,5,81,1,55,29,22,4,0,0,44,16,80,57,95,100,100,C5
5030,46,92,77,100,100,97,56,90,50,55,81,33,41,12,0,0,C5
5031,97,90,67,100,26,71,0,39,4,6,74,0,100,26,27,18,C6
5032,13,69,78,100,100,73,59,36,11,0,87,11,87,45,0,69,C8
5033,36,65,49,100,73,71,58,33,27,1,0,1,50,6,100,0,C2
5034,58,100,17,83,0,41,18,0,75,5,100,45,89,87,34,88,C0
5035,38,75,62,100,56,76,28,50,0,24,4,0,52,1,100,6,C2
5036,32,100,12,93,0,46,22,4,72,0,100,38,85,82,34,92,C0
5037,43,99,21,66,60,32,32,0,0,25,10,75,51,100,100,82,C5
5038,0,66,78,89,100,100,88,75,78,51,72,26,56,3,69,0,C1
5039,40,82,0,48,8,0,65,5,100,45,99,93,45,100,5,64,C0
5040,22,82,17,46,42,10,1,0,0,42,14,82,56,94,100,100,C5
5041,19,82,2,66,0,23,33,0,78,14,100,50,77,86,33,100,C0
5042,51,100,25,74,0,47,57,42,100,46,80,72,70,35,56,0,C4
5043,24,91,82,100,88,95,33,82,51,51,100,32,53,4,0,0,C5
5044,27,95,0,62,59,47,42,0,1,4,5,54,31,95,100,100,C5
5045,22,87,25,55,77,43,53,0,11,18,0,69,38,91,100,100,C5
5046,68,100,11,89,59,45,61,0,0,17,65,55,100,100,18,98,C8
5047,56,100,17,71,0,31,28,0,80,16,100,56,80,93,28,89,C0
5048,39,91,66,100,55,67,31,39,0,19,32,15,66,0,100,1,C2
5049,22,90,5,55,68,52,76,9,4,0,0,43,17,87,100,100,C5
5050,31,63,69,79,100,100,87,85,64,62,43,40,21,17,0,0,C1
5051,87,68,34,60,0,89,59,100,78,64,100,28,82,0,3,8,C9
5052,21,66,50,100,82,73,66,32,24,7,0,21,50,12,100,0,C2
5053,0,51,25,74,49,100,49,81,52,54,56,28,68,2,100,0,C1
5054,84,93,26,100,0,71,64,64,100,90,89,64,79,31,78,0,C9
5055,99,81,53,100,0,83,50,67,100,78,99,34,69,0,8,2,C9
5056,63,100,21,81,0,51,7,19,56,0,100,17,54,33,0,19,C6
5057,45,85,80,100,76,72,58,58,100,44,87,13,39,0,0,16,C3
5058,8,70,43,50,44,15,10,0,0,37,12,68,55,86,100,100,C5
5059,13,93,16,100,0,60,54,42,100,43,89,79,59,41,45,0,C4
5060,91,90,59,64,50,16,0,0,21,44,94,73,100,100,11,92,C8
5061,41,91,15,59,25,6,70,0,100,39,78,85,32,100,0,68,C0
5062,59,77,15,63,88,31,47,0,14,26,66,62,100,100,0,99,C8
5063,16,87,53,100,82,82,40,56,75,50,100,20,56,0,0,4,C3
5064,27,50,79,68,100,100,46,85,42,42,51,1,0,0,35,33,C8
5065,0,70,6,98,46,100,76,77,50,46,24,17,58,0,100,1,C2
5066,0,97,62,100,80,76,69,38,62,0,14,18,3,39,100,38,C7
5067,20,100,4,86,0,66,2,46,37,29,100,38,72,20,70,0,C4
5068,68,100,32,95,0,61,35,34,99,28,100,66,63,35,33,0,C4
5069,39,100,0,80,2,49,67,40,100,64,60,63,31,32,14,0,C4
5070,44,89,97,100,76,93,36,67,88,60,100,29,57,6,0,0,C5
5071,50,74,65,100,70,62,40,25,0,0,4,3,52,5,100,8,C2
5072,0,67,8,21,45,0,85,10,100,51,75,89,36,100,7,71,C0
5073,29,76,52,100,100,96,86,70,58,46,55,29,51,5,0,0,C3
5074,53,57,100,80,67,100,0,87,15,66,84,58,77,29,49,0,C9
5075,26,91,19,39,49,0,92,18,100,70,62,100,17,88,0,42,C0
5076,0,81,28,100,44,64,43,24,37,0,5,29,51,40,100,47,C7
5077,22,99,0,54,50,55,56,0,14,2,22,66,48,100,100,96,C5
5078,100,100,70,81,38,56,14,27,32,0,86,7,53,22,0,16,C6
5079,25,88,39,61,92,24,27,0,15,33,77,68,100,100,0,88,C8
5080,0,61,35,82,95,100,100,90,70,68,45,46,22,23,12,0,C1
5081,15,100,6,83,0,63,15,44,58,44,72,37,74,17,100,0,C4
5082,0,43,33,61,69,79,100,100,93,79,83,53,78,26,74,0,C1
5083,60,89,69,100,100,88,69,68,48,47,76,29,40,13,0,0,C3
5084,22,91,10,52,63,40,53,0,0,15,11,62,42,98,100,100,C5
5085,0,87,64,100,100,81,74,48,41,16,3,0,9,27,78,36,C7
5086,24,86,3,62,49,32,42,0,0,19,9,61,37,94,100,100,C5
5087,57,92,18,72,42,30,7,0,0,39,50,69,100,99,43,100,C8
5088,78,62,60,100,12,65,94,32,100,0,0,14,60,53,72,83,C8
5089,66,86,30,100,45,78,70,88,97,50,100,8,50,0,0,16,C9
5090,0,39,21,57,63,78,100,100,94,82,78,54,65,27,57,0,C1
5091,16,67,35,100,50,70,36,34,15,0,0,21,48,20,100,9,C2
5092,76,100,37,76,8,50,0,21,41,0,100,8,95,29,34,21,C6
5093,22,79,78,63,100,100,20,96,74,76,100,49,87,6,0,0,C9
5094,100,88,62,100,23,85,0,54,4,18,39,0,58,26,18,32,C6
5095,100,89,63,94,14,100,13,65,61,60,78,20,35,0,0,12,C5
5096,0,95,14,100,60,99,100,100,61,86,43,58,33,29,32,0,C7
5097,100,100,64,93,36,67,14,36,11,0,48,4,34,19,0,3,C6
5098,37,100,28,83,10,47,16,11,66,0,100,23,51,35,0,23,C6
5099,36,100,100,99,82,65,60,32,36,0,0,21,25,33,92,34,C7
5100,38,64,8,67,0,20,40,0,85,26,100,69,63,100,21,87,C0
5101,12,73,22,100,72,80,26,54,56,47,100,20,50,0,0,18,C3
5102,42,67,69,100,79,59,47,22,2,0,0,16,50,24,100,19,C2
5103,100,100,62,98,28,83,48,57,78,35,67,11,29,4,0,0,C5
5104,27,95,39,62,75,32,39,0,0,19,12,65,45,97,100,100,C5
5105,0,69,38,86,62,100,52,53,57,5,100,3,51,3,11,0,C1
5106,68,100,44,64,0,36,42,38,100,41,86,73,59,38,52,0,C4
5107,0,92,50,100,78,74,61,37,43,0,24,26,44,37,100,37,C7
5108,28,72,60,100,88,73,56,37,9,14,0,14,52,0,100,5,C2
5109,72,100,22,84,0,54,5,21,50,0,100,15,75,42,21,34,C6
5110,100,79,84,100,45,87,95,95,99,72,67,40,33,10,0,0,C9
5111,93,100,52,91,23,57,11,20,60,0,100,29,41,30,0,0,C6
5112,54,100,32,67,0,37,28,35,100,37,75,62,62,29,69,0,C4
5113,17,100,79,92,100,76,72,44,49,10,24,0,0,31,71,33,C7
5114,35,93,2,69,0,26,36,0,79,2,100,39,81,77,42,100,C0
5115,59,100,27,80,0,56,11,35,70,35,100,45,88,23,87,0,C4
5116,83,96,20,81,67,41,54,0,0,27,65,62,100,100,15,93,C8
5117,100,100,0,87,0,73,17,58,33,44,33,29,50,15,67,0,C1
5118,62,100,55,95,22,70,0,43,57,37,100,56,85,29,77,0,C4
5119,56,91,35,57,100,97,23,100,50,58,99,88,75,32,0,0,C9
5120,83,63,77,55,100,15,35,0,23,38,70,73,63,100,0,78,C8
5121,84,54,26,47,0,75,40,100,93,90,100,55,70,24,25,0,C9
5122,25,72,0,36,21,0,65,6,99,35,100,80,62,100,25,81,C0
5123,35,83,18,81,0,40,21,4,69,0,100,28,91,71,57,100,C0
5124,0,71,38,95,47,100,49,49,39,4,2,1,53,1,100,0,C1
5125,43,84,36,63,100,38,75,0,33,24,61,66,61,100,0,73,C8
5126,18,100,5,72,45,55,51,5,0,0,8,60,40,99,100,95,C5
5127,82,95,26,90,90,75,52,100,27,81,100,63,67,25,0,0,C9
5128,75,100,31,90,3,59,0,25,39,0,100,14,75,39,11,29,C6
5129,15,87,60,100,95,84,50,66,96,49,100,18,56,0,0,1,C3
5130,90,82,4,94,44,49,62,0,0,7,49,50,100,92,21,100,C8
5131,0,48,14,61,53,81,95,100,100,82,76,56,53,29,39,0,C1
5132,7,55,45,74,86,100,100,96,71,68,41,39,14,9,0,0,C1
5133,100,87,96,100,49,73,11,44,0,10,60,0,73,27,16,27,C6
5134,70,100,25,75,0,34,25,0,73,22,100,62,75,98,23,93,C0
5135,70,100,49,72,100,71,64,97,69,69,86,32,54,2,0,0,C9
5136,33,63,69,82,100,100,78,78,71,54,69,29,57,6,0,0,C1
5137,45,59,99,66,100,100,7,94,0,64,96,66,78,37,54,0,C9
5138,37,100,30,87,7,62,0,35,59,29,100,51,78,27,74,0,C4
5139,0,63,36,100,81,93,66,44,30,5,0,0,47,19,100,10,C2
5140,100,94,90,100,45,89,24,59,66,47,85,20,47,3,0,0,C5
5141,0,82,30,100,64,78,50,38,55,0,25,35,46,46,100,44,C7
5142,0,64,43,73,79,91,100,100,92,75,84,49,78,23,74,0,C1
5143,15,80,0,48,45,31,51,0,30,36,13,76,46,100,100,99,C5
5144,36,100,0,61,28,34,98,35,100,71,71,90,66,45,60,0,C4
5145,32,74,61,100,59,82,53,36,35,1,0,0,50,3,100,1,C1
5146,100,100,54,90,22,61,0,31,3,0,58,6,62,35,4,33,C6
5147,62,83,27,69,70,26,47,0,0,34,63,66,100,98,19,100,C8
5148,100,100,73,94,48,66,30,35,35,2,74,0,44,15,0,14,C6
5149,15,55,0,35,15,1,54,0,88,19,100,53,80,85,45,100,C0
5150,0,55,27,75,60,93,100,100,100,74,89,50,75,25,64,0,C1
5151,23,87,57,100,66,72,56,60,98,40,100,8,46,0,0,15,C3
5152,10,86,0,97,50,99,100,100,79,78,63,53,50,26,47,0,C7
5153,42,70,54,100,85,91,63,60,32,33,0,7,47,0,100,2,C2
5154,3,97,39,100,100,79,63,39,27,0,76,7,92,33,0,35,C7
5155,20,82,11,97,93,100,100,76,61,52,11,30,0,7,85,0,C2
5156,52,100,0,83,16,60,85,55,100,72,66,54,43,27,20,0,C4
5157,100,85,73,84,3,63,8,91,82,100,79,65,36,32,0,0,C9
5158,91,100,38,97,6,65,0,28,44,3,100,15,50,24,3,0,C6
5159,46,100,16,86,0,42,100,52,68,79,54,98,56,49,61,0,C4
5160,13,100,17,79,0,52,56,55,100,65,93,53,77,27,73,0,C4
5161,0,100,66,99,86,79,64,40,44,0,9,20,33,44,100,47,C7
5162,96,65,63,100,0,80,35,48,87,74,100,39,75,0,0,2,C9
5163,0,84,43,100,55,78,26,51,70,45,100,20,66,0,14,1,C3
5164,0,38,29,61,63,80,95,100,100,87,81,59,62,29,47,0,C1
5165,0,100,64,98,100,80,55,41,14,0,2,5,20,30,86,36,C7
5166,32,100,0,72,1,39,50,32,100,35,87,59,77,32,58,0,C4
5167,69,97,37,54,57,0,0,4,30,46,100,66,84,100,12,94,C8
5168,60,92,100,100,64,98,32,72,66,60,76,29,40,7,0,0,C5
5169,0,85,38,100,88,94,86,67,64,41,100,21,82,0,30,1,C3
5170,65,100,22,75,0,36,22,0,73,8,100,45,84,86,37,99,C0
5171,44,69,70,100,89,75,59,40,19,14,0,13,51,11,100,0,C2
5172,54,92,100,100,56,89,18,66,48,52,82,34,49,8,0,0,C5
5173,27,73,15,37,41,0,81,7,100,50,78,92,37,100,0,77,C0
5174,22,98,2,66,0,17,43,0,85,26,100,73,61,100,12,86,C0
5175,91,95,43,100,25,65,72,59,100,64,92,23,52,0,0,8,C9
5176,46,90,100,99,100,100,46,94,12,69,53,40,50,6,0,0,C5
5177,14,71,29,100,66,76,50,35,11,7,0,15,50,8,100,0,C2
5178,0,95,53,100,81,67,61,24,49,0,7,29,42,42,100,43,C7
5179,64,100,22,69,55,35,16,0,0,16,12,63,42,97,100,96,C5
5180,73,90,24,77,0,39,20,0,73,2,100,40,97,81,52,100,C0
5181,100,100,59,94,55,69,87,93,91,63,76,25,43,1,0,0,C9
5182,76,81,0,82,57,42,91,0,19,17,78,57,100,100,20,84,C8
5183,61,100,21,76,0,44,10,10,60,0,98,23,100,58,79,90,C0
5184,100,98,66,100,30,90,17,60,48,48,64,17,34,0,0,6,C5
5185,16,91,0,49,61,55,54,2,14,0,0,57,33,96,100,100,C5
5186,39,96,63,100,52,43,28,0,0,4,33,15,66,0,100,0,C2
5187,0,63,30,50,64,20,50,0,23,35,16,73,53,96,100,100,C5
5188,0,86,31,100,65,78,59,36,44,0,21,37,54,46,100,55,C7
5189,0,100,3,44,33,0,75,2,100,48,74,95,32,98,12,48,C0
5190,54,82,26,63,100,76,28,100,61,50,0,36,49,0,55,54,C8
5191,100,100,39,93,43,59,70,25,32,0,0,24,34,56,79,84,C8
5192,0,92,46,100,82,76,70,38,50,0,31,10,48,34,100,36,C7
5193,0,50,45,70,80,92,100,100,80,75,59,50,52,25,52,0,C1
5194,38,100,1,75,0,29,36,0,80,14,100,56,79,97,37,94,C0
5195,35,69,55,100,87,81,70,44,34,17,0,4,50,5,100,0,C2
5196,25,80,75,100,92,69,72,35,52,0,100,18,61,48,0,65,C8
5197,77,100,48,60,0,32,50,40,100,49,91,86,70,43,52,0,C4
5198,47,88,98,100,81,93,31,76,61,54,100,31,56,7,0,0,C5
5199,21,100,13,70,0,38,6,17,73,20,100,28,62,32,56,0,C4
5200,0,97,41,100,59,52,45,0,17,9,5,45,52,44,100,39,C7
5201,98,100,31,97,48,60,72,23,16,0,0,30,47,62,100,92,C8
